149.57.180.75 - - [31/Mar/2025:00:28:07 +0000] "GET / HTTP/1.1" 200 4893 "-" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0"
122.161.79.230 - - [31/Mar/2025:16:20:43 +0000] "GET /assets/frontend/images/course-slider-triangle-2.png HTTP/2.0" 200 266433 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:43 +0000] "GET /assets/frontend/images/trusted-img.png HTTP/2.0" 200 1850460 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:44 +0000] "GET /assets/frontend/images/trusted-polygon-2.png HTTP/2.0" 200 1074 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:45 +0000] "GET /assets/frontend/images/trusted-polygon-1.png HTTP/2.0" 200 5518 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:45 +0000] "GET /assets/frontend/images/supply-chain-slider-1.png HTTP/2.0" 200 209051 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:45 +0000] "GET /assets/frontend/images/icons/arrow-left.svg HTTP/2.0" 200 295 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/voice-success-triangle.png HTTP/2.0" 200 3494 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/testimonial-flag.png HTTP/2.0" 200 2602 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/testimonial-media.png HTTP/2.0" 200 357198 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/seminar-triangle-1.png HTTP/2.0" 200 2288 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/seminar-bg-2.png HTTP/2.0" 200 155606 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/seminar-logo.png HTTP/2.0" 200 8990 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/list-flag-triangle.svg HTTP/2.0" 200 415 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/counter-bg.png HTTP/2.0" 200 228515 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/spectrum-bg.png HTTP/2.0" 200 93997 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/seminar-subtract.png HTTP/2.0" 200 5580 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/seminar-bg-1.png HTTP/2.0" 200 96669 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:36 +0000] "GET /assets/frontend/images/hero-banner.svg HTTP/2.0" 200 7007021 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:20:46 +0000] "GET /assets/frontend/images/seminar-list-angle.png HTTP/2.0" 200 857 "https://bocdemosite.sacloud.online/assets/frontend/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /about-us HTTP/2.0" 200 9675 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/css/about-us.css HTTP/2.0" 200 4720 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/js/aboutus.js HTTP/2.0" 200 365 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/aboutBanner.jpg HTTP/2.0" 200 1239834 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/28yearTypo.png HTTP/2.0" 200 14471 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/ourVision-img1.jpg HTTP/2.0" 200 519276 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/ourVision-img2.jpg HTTP/2.0" 200 579920 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/coreValueBG.jpg HTTP/2.0" 200 963977 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/ourJourney.png HTTP/2.0" 200 8768 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/logo-white.png HTTP/2.0" 200 3713 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/objectivesIcon.png HTTP/2.0" 200 4453 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/Dubai-Quality-Award.png HTTP/2.0" 200 123190 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/dubai-quality-award-vector-logo.png HTTP/2.0" 200 13915 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/blueOcean-logoWhite.png HTTP/2.0" 200 4074 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/UAE-Logo1.png HTTP/2.0" 200 52619 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award1.png HTTP/2.0" 200 5625 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award2.png HTTP/2.0" 200 49572 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award3.png HTTP/2.0" 200 47807 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award4.png HTTP/2.0" 200 50228 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award5.png HTTP/2.0" 200 61591 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award6.png HTTP/2.0" 200 33012 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award7.png HTTP/2.0" 200 37929 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award8.png HTTP/2.0" 200 51078 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award9.png HTTP/2.0" 200 41295 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award10.png HTTP/2.0" 200 29625 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award11.png HTTP/2.0" 200 46358 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award12.png HTTP/2.0" 200 85923 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award13.png HTTP/2.0" 200 88957 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award14.png HTTP/2.0" 200 86899 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/award15.png HTTP/2.0" 200 86536 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/icons/arrow-blue.svg HTTP/2.0" 200 348 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/logo-small.png HTTP/2.0" 200 8808 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/success-icon.png HTTP/2.0" 200 3547 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/meetImpactsBG.jpg HTTP/2.0" 200 35456 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/meetsImpact-icon.png HTTP/2.0" 200 2859 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/visionHeadingBG.png HTTP/2.0" 200 509730 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:05 +0000] "GET /assets/frontend/images/about-us/coreValue-icon.png HTTP/2.0" 200 5253 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:07 +0000] "GET /assets/frontend/images/about-us/activeTab-icon.svg HTTP/2.0" 200 297 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:07 +0000] "GET /assets/frontend/images/about-us/0urObjectiveBG.jpg HTTP/2.0" 200 34699 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:07 +0000] "GET /assets/frontend/images/about-us/awardsRecognitionBG.jpg HTTP/2.0" 200 35456 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:07 +0000] "GET /assets/frontend/images/about-us/awards-leftBG.png HTTP/2.0" 200 67682 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:07 +0000] "GET /assets/frontend/images/about-us/award-placeholder.png HTTP/2.0" 200 2505 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:07 +0000] "GET /assets/frontend/images/about-us/awards-rightBG.png HTTP/2.0" 200 28448 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:07 +0000] "GET /assets/frontend/images/about-us/blue-strip-arrow.png HTTP/2.0" 200 803 "https://bocdemosite.sacloud.online/assets/frontend/css/about-us.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:21:48 +0000] "GET /careers HTTP/2.0" 200 6133 "https://bocdemosite.sacloud.online/about-us" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:00 +0000] "GET / HTTP/2.0" 200 7844 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:07 +0000] "GET /admin HTTP/2.0" 404 6690 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:07 +0000] "GET /favicon.ico HTTP/2.0" 200 117 "https://bocdemosite.sacloud.online/admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:39 +0000] "GET /training HTTP/2.0" 200 12443 "https://bocdemosite.sacloud.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:44 +0000] "GET /training/certification-programs HTTP/2.0" 200 10790 "https://bocdemosite.sacloud.online/training" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:44 +0000] "GET /assets/frontend/images/icons/home.svg HTTP/2.0" 200 605 "https://bocdemosite.sacloud.online/training/certification-programs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:44 +0000] "GET /assets/frontend/images/course/course-page-banner.png HTTP/2.0" 200 345161 "https://bocdemosite.sacloud.online/training/certification-programs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:44 +0000] "GET /assets/frontend/images/icons/calendar.svg HTTP/2.0" 200 528 "https://bocdemosite.sacloud.online/training/certification-programs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:44 +0000] "GET /assets/frontend/images/icons/calendar-event.svg HTTP/2.0" 200 796 "https://bocdemosite.sacloud.online/training/certification-programs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:44 +0000] "GET /assets/frontend/images/course/course-list1.png HTTP/2.0" 200 111781 "https://bocdemosite.sacloud.online/training/certification-programs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:44 +0000] "GET /assets/frontend/images/icons/clock.svg HTTP/2.0" 200 499 "https://bocdemosite.sacloud.online/training/certification-programs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:44 +0000] "GET /assets/frontend/images/icons/map-pin.svg HTTP/2.0" 200 1024 "https://bocdemosite.sacloud.online/training/certification-programs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
122.161.79.230 - - [31/Mar/2025:16:22:44 +0000] "GET /assets/frontend/images/course/course-list2.png HTTP/2.0" 200 110058 "https://bocdemosite.sacloud.online/training/certification-programs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
